customer_id,age,employment_type,monthly_income,city,city_tier,bureau_score,has_pl,pl_ticket_size,pl_tenure_months,pl_vintage_months,repayment_score,dpd_last_12m,foir_percent,digital_engagement_score,app_logins_90d,hl_calculator_used,hl_propensity_score,took_hl,hl_ticket_size,hl_tenure_months,hl_vintage_months,segment,model_propensity_score,propensity_decile
CUST000239,39,Self-Employed,25000,Mumbai,Tier 1,759,True,120209,12,24,65,1,40.07,78,11,True,93.27,True,806415,120,13,Ready for Home,56.855316,10
CUST000240,23,Salaried,63941,Chennai,Tier 1,634,True,232886,36,14,14,1,10.12,100,22,False,61.04,False,0,0,0,High Potential,29.669556,7
CUST000242,44,Salaried,89876,Delhi,Tier 1,788,True,316745,48,28,73,1,7.34,74,18,False,75.14,False,0,0,0,Ready for Home,21.73927,6
CUST000243,32,Self-Employed,33178,Coimbatore,Tier 2,715,True,113611,36,23,37,1,9.51,97,12,False,57.64,False,0,0,0,High Potential,24.70814,7
CUST000244,40,Self-Employed,79021,Rajkot,Tier 3,739,True,332533,60,24,52,0,7.01,67,11,False,59.54,False,0,0,0,High Potential,16.071783,4
CUST000248,37,Salaried,73123,Kochi,Tier 2,738,True,284652,60,13,57,4,6.49,93,14,True,87.7,False,0,0,0,Ready for Home,11.831464,2
CUST000251,42,Self-Employed,50693,Jaipur,Tier 2,721,True,173464,18,45,54,0,19.01,78,11,True,100.0,False,0,0,0,Ready for Home,29.779724,7
CUST000252,34,Salaried,69106,Jaipur,Tier 2,677,True,157576,36,33,15,4,6.33,79,18,False,66.22,True,2148893,120,5,High Potential,12.717045,3
CUST000253,42,Self-Employed,106717,Nagpur,Tier 2,727,True,528746,18,9,51,5,27.53,59,6,False,78.23,True,4184911,300,20,Ready for Home,49.007336,9
CUST000254,26,Salaried,30152,Mumbai,Tier 1,712,True,118439,48,40,31,3,8.18,95,13,False,54.16,True,889659,120,6,High Potential,37.854435,9
CUST000255,27,Self-Employed,42687,Chennai,Tier 1,650,True,186311,12,40,23,3,36.37,81,24,False,35.85,False,0,0,0,Medium Potential,4.327428,1
CUST000256,47,Self-Employed,106715,Rajkot,Tier 3,720,True,427148,24,9,39,2,16.68,60,7,True,51.39,False,0,0,0,High Potential,11.852569,3
CUST000257,29,Self-Employed,39393,Mysore,Tier 3,723,True,113691,18,10,53,0,16.03,90,18,False,41.83,False,0,0,0,Medium Potential,10.325727,2
CUST000258,44,Salaried,85213,Pune,Tier 1,798,True,368940,60,12,64,1,7.22,53,6,False,71.9,True,2610683,180,2,Ready for Home,33.339745,8
CUST000259,37,Salaried,28825,Hyderabad,Tier 1,707,True,102459,48,16,41,0,7.41,57,7,False,57.22,False,0,0,0,High Potential,7.991844,1
CUST000260,27,Salaried,56003,Delhi,Tier 1,668,True,166980,12,22,37,0,24.85,94,16,True,78.25,False,0,0,0,Ready for Home,11.603481,2
CUST000261,23,Self-Employed,44893,Chennai,Tier 1,752,True,203229,24,23,59,0,18.86,100,13,False,53.5,False,0,0,0,High Potential,9.188415,2
CUST000262,46,Self-Employed,120263,Lucknow,Tier 2,720,True,294242,48,21,46,1,5.1,59,5,False,73.52,True,2891105,180,11,Ready for Home,36.505947,8
CUST000263,44,Salaried,84815,Bhopal,Tier 3,847,True,265592,36,31,100,0,8.7,68,9,False,78.98,False,0,0,0,Ready for Home,12.166162,3
CUST000264,29,Salaried,102865,Chennai,Tier 1,726,True,296156,24,45,61,0,12.0,99,11,False,89.28,False,0,0,0,Ready for Home,16.392076,4
CUST000265,52,Salaried,102557,Chennai,Tier 1,777,True,483310,48,13,68,0,9.82,57,3,True,97.69,False,0,0,0,Ready for Home,20.24788,5
CUST000267,30,Self-Employed,81336,Delhi,Tier 1,719,True,382956,12,25,59,0,39.24,76,15,False,75.29,False,0,0,0,Ready for Home,8.4163475,1
CUST000268,32,Salaried,89861,Hyderabad,Tier 1,736,True,126161,12,23,66,0,11.7,84,12,False,94.73,False,0,0,0,Ready for Home,19.567894,5
CUST000269,38,Salaried,37428,Guwahati,Tier 3,690,True,173545,18,38,33,1,25.76,64,10,False,51.46,False,0,0,0,High Potential,24.961237,7
CUST000270,23,Salaried,25000,Lucknow,Tier 2,668,True,123116,48,17,14,0,10.26,100,13,False,42.63,False,0,0,0,Medium Potential,7.0969963,1
CUST000271,31,Self-Employed,93278,Jaipur,Tier 2,702,True,441683,36,12,43,2,13.15,72,14,False,82.5,True,1893612,180,7,Ready for Home,22.672428,6
CUST000273,38,Salaried,72558,Pune,Tier 1,678,True,241476,60,14,22,1,5.55,63,6,False,77.91,True,2917934,120,19,Ready for Home,46.537243,9
CUST000274,39,Self-Employed,70252,Hyderabad,Tier 1,661,True,330787,36,9,16,5,13.08,94,14,True,95.07,False,0,0,0,Ready for Home,15.692668,4
CUST000276,34,Salaried,59793,Guwahati,Tier 3,701,True,258308,36,43,33,1,12.0,100,17,False,59.44,False,0,0,0,High Potential,12.307839,3
CUST000278,33,Self-Employed,77969,Indore,Tier 2,629,True,288640,48,18,12,0,7.71,79,18,False,72.79,True,1890190,180,2,Ready for Home,49.574066,9
CUST000279,24,Self-Employed,45970,Kochi,Tier 2,638,True,110285,12,26,25,2,19.99,97,16,True,53.92,False,0,0,0,High Potential,13.346632,3
CUST000281,39,Salaried,43297,Kochi,Tier 2,766,True,168449,18,6,58,0,21.61,78,14,False,54.19,False,0,0,0,High Potential,23.422052,6
CUST000283,50,Salaried,124207,Pune,Tier 1,850,True,462103,18,29,99,0,20.67,46,4,True,100.0,True,2011295,240,22,Ready for Home,74.23011,10
CUST000284,30,Self-Employed,89958,Mumbai,Tier 1,662,True,326767,36,37,32,1,10.09,100,20,False,98.03,False,0,0,0,Ready for Home,25.103565,7
CUST000285,26,Salaried,65911,Mumbai,Tier 1,768,True,226335,60,40,73,0,5.72,67,5,False,59.04,False,0,0,0,High Potential,46.612217,9
CUST000286,34,Salaried,28088,Hyderabad,Tier 1,674,True,109770,60,22,8,0,6.51,78,15,False,75.41,False,0,0,0,Ready for Home,5.918101,1
CUST000289,30,Salaried,40099,Nashik,Tier 3,687,True,144638,24,31,41,3,15.03,82,18,False,32.12,False,0,0,0,Medium Potential,16.039711,4
CUST000290,43,Self-Employed,135102,Delhi,Tier 1,750,True,250040,18,8,75,0,10.28,72,16,True,100.0,True,2714007,180,6,Ready for Home,62.61885,10
CUST000292,39,Salaried,83526,Delhi,Tier 1,759,True,356255,48,27,64,0,8.89,71,14,False,99.03,False,0,0,0,Ready for Home,33.86101,8
CUST000293,28,Salaried,47181,Coimbatore,Tier 2,751,True,217965,48,33,68,0,9.62,100,16,False,71.69,False,0,0,0,Ready for Home,27.062672,7
CUST000296,41,Salaried,90053,Indore,Tier 2,761,True,425240,18,43,57,4,26.23,50,8,False,62.9,True,1128615,240,13,High Potential,45.72771,9
CUST000298,33,Salaried,73684,Nagpur,Tier 2,732,True,333422,48,21,49,0,9.43,86,19,True,88.74,False,0,0,0,Ready for Home,28.015226,7
CUST000299,30,Salaried,64893,Indore,Tier 2,744,True,254194,18,28,71,0,21.76,76,10,False,76.57,False,0,0,0,Ready for Home,28.35109,7
CUST000301,38,Salaried,68992,Mumbai,Tier 1,735,True,274465,24,8,59,0,16.58,58,4,False,56.8,False,0,0,0,High Potential,19.788084,5
CUST000303,35,Salaried,39338,Chennai,Tier 1,708,True,140894,12,21,53,0,29.85,61,5,True,67.78,False,0,0,0,High Potential,21.876083,6
CUST000304,29,Salaried,37673,Mumbai,Tier 1,728,True,187624,48,36,23,0,10.38,90,17,False,52.86,False,0,0,0,High Potential,19.795135,5
CUST000305,27,Self-Employed,36632,Nashik,Tier 3,661,True,125810,12,17,0,0,28.62,100,24,False,29.21,False,0,0,0,Low Intent,11.456769,2
CUST000307,36,Salaried,87962,Chennai,Tier 1,699,True,370186,60,39,40,1,7.01,78,11,False,80.9,False,0,0,0,Ready for Home,26.675138,7
CUST000308,33,Salaried,83914,Nashik,Tier 3,729,True,189951,48,28,55,2,4.72,71,19,False,62.67,False,0,0,0,High Potential,20.565733,5
CUST000309,34,Self-Employed,104968,Mumbai,Tier 1,678,True,523236,18,8,40,0,27.69,88,14,False,75.23,False,0,0,0,Ready for Home,22.845387,6
CUST000310,41,Salaried,67475,Lucknow,Tier 2,751,True,150206,48,35,61,0,4.64,42,6,True,83.29,False,0,0,0,Ready for Home,33.632183,8
CUST000312,29,Salaried,25000,Guwahati,Tier 3,631,True,120020,60,11,0,0,8.0,100,16,False,46.78,False,0,0,0,Medium Potential,13.133208,3
CUST000313,33,Salaried,74956,Guwahati,Tier 3,755,True,127243,48,45,64,0,3.54,76,22,False,60.87,True,3918403,240,16,High Potential,56.39074,10
CUST000315,27,Salaried,49967,Delhi,Tier 1,746,True,102944,18,46,61,0,11.45,84,20,False,67.75,True,803772,180,18,High Potential,54.819565,10
CUST000317,30,Self-Employed,77313,Nashik,Tier 3,698,True,254051,12,7,38,0,27.38,92,15,False,69.52,False,0,0,0,High Potential,9.249454,2
CUST000318,23,Self-Employed,71363,Rajkot,Tier 3,708,True,229234,18,30,48,1,17.85,100,11,False,30.38,False,0,0,0,Medium Potential,12.666493,3
CUST000321,33,Salaried,40562,Guwahati,Tier 3,707,True,119705,12,30,45,0,24.59,91,16,False,28.17,False,0,0,0,Low Intent,32.301407,8
CUST000323,35,Salaried,51194,Indore,Tier 2,749,True,150400,18,12,54,0,16.32,78,17,False,69.89,True,2379895,120,21,High Potential,46.072994,9
CUST000324,24,Salaried,59409,Bangalore,Tier 1,680,True,280705,48,11,28,3,9.84,100,13,False,54.71,True,1100589,120,22,High Potential,59.431286,10
CUST000326,37,Self-Employed,105273,Pune,Tier 1,785,True,330092,18,34,83,0,17.42,100,17,False,100.0,False,0,0,0,Ready for Home,19.812634,5
CUST000327,38,Self-Employed,81929,Pune,Tier 1,705,True,293556,24,15,44,0,14.93,62,9,False,90.14,False,0,0,0,Ready for Home,31.606424,8
CUST000328,34,Salaried,47453,Coimbatore,Tier 2,673,True,214813,18,22,39,3,25.15,55,5,True,82.86,False,0,0,0,Ready for Home,22.418818,6
CUST000329,33,Salaried,50380,Pune,Tier 1,726,True,240760,24,34,60,0,19.91,76,15,False,73.76,False,0,0,0,Ready for Home,20.27409,5
CUST000332,39,Salaried,89212,Lucknow,Tier 2,724,True,216787,18,20,51,1,13.5,100,11,False,88.95,True,4886420,240,16,Ready for Home,36.72194,8
CUST000335,29,Self-Employed,54107,Delhi,Tier 1,680,True,196455,48,43,46,0,7.56,97,19,False,42.55,False,0,0,0,Medium Potential,17.604763,5
CUST000336,27,Self-Employed,30996,Nashik,Tier 3,760,True,130005,12,18,73,0,34.95,100,13,False,23.43,False,0,0,0,Low Intent,7.439433,1
CUST000339,26,Self-Employed,36038,Chandigarh,Tier 3,769,True,150689,12,32,74,1,34.84,76,22,False,42.54,True,1732262,240,5,Medium Potential,22.165106,6
CUST000340,40,Salaried,105915,Mumbai,Tier 1,832,True,220180,18,44,85,0,11.55,94,17,False,100.0,False,0,0,0,Ready for Home,28.712934,7
CUST000341,33,Self-Employed,99057,Pune,Tier 1,760,True,123623,24,21,66,0,5.2,84,12,False,91.47,True,1352835,240,9,Ready for Home,66.06748,10
CUST000343,30,Self-Employed,29012,Nashik,Tier 3,693,True,103403,60,17,54,0,5.94,100,10,False,50.86,False,0,0,0,High Potential,16.589945,4
CUST000345,50,Self-Employed,109396,Chennai,Tier 1,719,True,533098,60,11,54,1,8.12,69,8,False,78.66,False,0,0,0,Ready for Home,15.03848,4
CUST000346,30,Salaried,38426,Guwahati,Tier 3,691,True,137895,18,29,22,2,19.94,85,15,False,49.86,False,0,0,0,Medium Potential,23.863169,6
CUST000347,29,Self-Employed,43524,Chennai,Tier 1,733,True,208938,48,16,49,0,10.0,80,18,False,54.99,False,0,0,0,High Potential,10.499268,2
CUST000349,27,Salaried,53431,Lucknow,Tier 2,691,True,196437,48,7,41,0,7.66,86,17,False,30.53,False,0,0,0,Medium Potential,8.410483,1
CUST000350,51,Salaried,89565,Nashik,Tier 3,754,True,427618,60,24,64,0,7.96,48,4,True,85.29,False,0,0,0,Ready for Home,5.526397,1
CUST000351,32,Salaried,49038,Chandigarh,Tier 3,700,True,186590,36,26,41,1,10.57,64,6,True,78.55,False,0,0,0,Ready for Home,16.9531,4
CUST000352,51,Salaried,71846,Mumbai,Tier 1,764,True,225745,18,11,61,0,17.46,55,9,False,44.03,False,0,0,0,Medium Potential,21.195831,6
CUST000355,45,Self-Employed,108794,Chennai,Tier 1,760,True,107158,18,22,70,0,5.47,35,2,False,91.19,False,0,0,0,Ready for Home,26.34651,7
CUST000357,28,Salaried,43452,Kochi,Tier 2,747,True,187444,48,24,51,1,8.99,88,19,False,43.44,False,0,0,0,Medium Potential,15.680788,4
CUST000360,38,Salaried,61417,Mumbai,Tier 1,752,True,267071,60,21,69,1,7.25,81,7,False,84.75,False,0,0,0,Ready for Home,27.02612,7
CUST000361,44,Self-Employed,74687,Chandigarh,Tier 3,753,True,182988,12,15,64,0,20.42,51,4,False,58.67,False,0,0,0,High Potential,14.580673,3
CUST000362,39,Self-Employed,30339,Rajkot,Tier 3,670,True,100662,36,36,30,3,9.22,65,9,False,50.13,True,1770425,300,16,High Potential,43.195377,9
CUST000363,32,Salaried,69657,Chandigarh,Tier 3,669,True,139575,36,16,11,1,5.57,100,18,False,66.64,False,0,0,0,High Potential,13.237587,3
CUST000364,35,Salaried,30535,Chandigarh,Tier 3,650,True,117225,24,11,8,2,16.0,62,6,True,68.94,True,1069482,240,21,High Potential,25.4105,7
CUST000366,35,Self-Employed,128025,Chennai,Tier 1,700,True,307174,18,25,29,0,13.33,81,19,False,93.36,False,0,0,0,Ready for Home,14.963189,4
CUST000369,34,Salaried,46017,Kochi,Tier 2,769,True,109416,12,25,62,0,19.81,89,20,False,43.81,True,2352675,300,14,Medium Potential,28.988276,7
CUST000370,24,Salaried,55762,Chandigarh,Tier 3,738,True,273261,36,38,41,0,13.61,100,20,False,25.89,False,0,0,0,Low Intent,10.573758,2
CUST000372,37,Salaried,68335,Coimbatore,Tier 2,687,True,184286,24,20,33,0,11.24,81,13,True,100.0,True,3492568,240,19,Ready for Home,19.86451,5
CUST000373,25,Salaried,25000,Bangalore,Tier 1,670,True,106991,18,46,21,2,23.78,93,18,False,48.42,False,0,0,0,Medium Potential,21.773907,6
CUST000374,29,Self-Employed,55785,Nagpur,Tier 2,667,True,249602,18,16,34,5,24.86,100,15,False,44.52,True,2459428,300,17,Medium Potential,49.60778,9
CUST000375,31,Salaried,56769,Rajkot,Tier 3,705,True,122014,12,35,23,1,17.91,56,2,False,62.34,False,0,0,0,High Potential,21.658752,6
CUST000376,23,Salaried,26821,Kochi,Tier 2,695,True,121253,48,28,46,1,9.42,100,17,False,27.26,False,0,0,0,Low Intent,26.754883,7
CUST000377,31,Salaried,74586,Kochi,Tier 2,657,True,351975,36,14,32,1,13.11,86,13,False,68.13,False,0,0,0,High Potential,16.83975,4
CUST000380,27,Salaried,51149,Nagpur,Tier 2,719,True,220585,24,18,57,0,17.97,82,22,False,58.65,True,1638143,120,20,High Potential,12.719478,3
CUST000381,25,Salaried,50858,Guwahati,Tier 3,710,True,148514,48,11,70,1,6.08,53,8,False,39.8,True,2954238,180,18,Medium Potential,56.08532,10
CUST000382,35,Salaried,37821,Lucknow,Tier 2,757,True,142001,18,36,69,0,20.86,100,16,False,70.46,True,1937935,240,4,Ready for Home,38.990414,9
CUST000383,37,Self-Employed,67534,Bhopal,Tier 3,677,True,317487,24,19,27,0,19.59,70,6,False,45.06,False,0,0,0,Medium Potential,14.886041,4
CUST000384,37,Self-Employed,83499,Bhopal,Tier 3,694,True,181019,48,27,33,3,4.52,76,14,False,69.75,False,0,0,0,High Potential,16.263557,4
CUST000386,36,Self-Employed,72057,Guwahati,Tier 3,728,True,113146,18,22,46,0,8.72,100,11,True,80.52,False,0,0,0,Ready for Home,40.176056,9
CUST000387,25,Salaried,42037,Mysore,Tier 3,697,True,196412,60,15,53,5,7.79,91,17,False,30.75,False,0,0,0,Medium Potential,10.452426,2
CUST000388,43,Self-Employed,45658,Nashik,Tier 3,761,True,163218,18,6,41,1,19.86,66,4,False,34.81,False,0,0,0,Medium Potential,8.429689,1
CUST000389,41,Salaried,72441,Mumbai,Tier 1,768,True,275285,60,43,57,0,6.33,76,20,False,61.79,False,0,0,0,High Potential,23.727852,6
CUST000390,31,Self-Employed,35449,Hyderabad,Tier 1,726,True,166556,48,37,63,0,9.79,88,14,True,100.0,False,0,0,0,Ready for Home,27.710257,7
CUST000392,37,Salaried,54331,Chennai,Tier 1,667,True,190515,36,29,20,0,9.74,96,15,False,86.43,False,0,0,0,Ready for Home,21.271261,6
CUST000393,23,Self-Employed,65140,Mumbai,Tier 1,726,True,162793,24,19,41,3,10.41,83,16,False,65.69,False,0,0,0,High Potential,15.065326,4
CUST000394,38,Salaried,105322,Mumbai,Tier 1,661,True,307014,18,24,15,3,16.19,63,5,False,78.91,False,0,0,0,Ready for Home,23.01317,6
CUST000396,47,Self-Employed,119325,Lucknow,Tier 2,764,True,157744,48,42,64,1,2.75,78,15,False,73.46,True,4556510,120,13,Ready for Home,54.737633,10
CUST000397,43,Self-Employed,103477,Coimbatore,Tier 2,747,True,116012,12,10,75,2,9.34,80,10,True,100.0,False,0,0,0,Ready for Home,18.329313,5
CUST000400,40,Self-Employed,63559,Mysore,Tier 3,762,True,125976,60,26,77,1,3.3,74,19,False,57.63,True,2458024,180,9,High Potential,24.035746,6
CUST000402,28,Self-Employed,65651,Lucknow,Tier 2,684,True,261312,60,19,29,0,6.63,92,16,False,67.6,False,0,0,0,High Potential,11.625762,2
CUST000403,44,Salaried,93279,Bangalore,Tier 1,781,True,170353,48,17,67,1,3.8,82,11,False,72.77,False,0,0,0,Ready for Home,14.037019,3
CUST000404,26,Salaried,50390,Bangalore,Tier 1,676,True,227729,60,30,20,0,7.53,66,10,False,49.52,False,0,0,0,Medium Potential,31.461212,8
CUST000405,54,Salaried,93873,Rajkot,Tier 3,774,True,305738,18,28,70,0,18.09,42,5,False,30.95,True,1163538,180,11,Medium Potential,39.982536,9
CUST000406,39,Self-Employed,103208,Indore,Tier 2,710,True,402123,48,12,64,0,8.12,93,19,False,77.86,True,1950171,300,11,Ready for Home,60.963505,10
CUST000408,48,Salaried,89128,Pune,Tier 1,807,True,410233,12,31,90,0,38.36,81,6,False,77.25,False,0,0,0,Ready for Home,33.03948,8
CUST000409,47,Salaried,64547,Nagpur,Tier 2,739,True,132202,60,42,54,5,3.41,75,21,True,82.03,False,0,0,0,Ready for Home,7.9797754,1
CUST000410,34,Salaried,68593,Chennai,Tier 1,736,True,139485,36,19,59,0,5.65,72,15,False,66.31,False,0,0,0,High Potential,21.92881,6
CUST000411,43,Salaried,64571,Kochi,Tier 2,769,True,314248,18,27,66,1,27.04,72,9,False,81.72,True,1775554,120,13,Ready for Home,24.909084,7
CUST000412,46,Self-Employed,149215,Chennai,Tier 1,744,True,116631,24,40,71,0,3.26,76,22,False,61.2,False,0,0,0,High Potential,10.532286,2
CUST000413,42,Salaried,74014,Jaipur,Tier 2,798,True,215829,24,38,69,0,12.15,80,19,False,70.0,False,0,0,0,Ready for Home,31.366405,8
CUST000414,23,Salaried,54309,Pune,Tier 1,694,True,174023,48,23,55,2,6.68,100,8,False,72.84,False,0,0,0,Ready for Home,18.496973,5
CUST000415,37,Self-Employed,29190,Coimbatore,Tier 2,668,True,109475,60,36,47,0,6.25,84,15,False,53.63,False,0,0,0,High Potential,9.193517,2
CUST000417,41,Salaried,77054,Pune,Tier 1,749,True,377608,18,33,56,1,27.23,93,18,False,89.95,False,0,0,0,Ready for Home,36.564648,8
CUST000418,34,Salaried,53522,Mumbai,Tier 1,788,True,248807,48,29,69,1,9.68,76,13,True,96.95,False,0,0,0,Ready for Home,30.8754,8
CUST000419,32,Salaried,74551,Rajkot,Tier 3,717,True,257385,24,40,65,1,14.39,84,6,False,86.12,False,0,0,0,Ready for Home,23.313128,6
CUST000420,44,Salaried,91133,Nagpur,Tier 2,811,True,246164,12,34,89,0,22.51,51,4,False,68.67,False,0,0,0,High Potential,16.178911,4
CUST000421,27,Salaried,41907,Nashik,Tier 3,784,True,141777,36,22,81,0,9.4,75,11,False,63.01,False,0,0,0,High Potential,15.45344,4
CUST000426,48,Salaried,81425,Bangalore,Tier 1,793,True,216156,12,23,82,0,22.12,60,6,False,75.84,False,0,0,0,Ready for Home,40.76186,9
CUST000427,37,Salaried,55356,Mysore,Tier 3,774,True,132385,48,11,75,0,4.98,100,13,False,78.22,False,0,0,0,Ready for Home,10.053226,2
CUST000428,47,Salaried,75363,Chandigarh,Tier 3,790,True,357721,12,20,61,0,39.56,58,5,False,35.4,False,0,0,0,Medium Potential,4.5305357,1
CUST000429,51,Self-Employed,80364,Delhi,Tier 1,747,True,398277,60,31,45,0,8.26,56,5,False,60.09,False,0,0,0,High Potential,9.765393,2
CUST000430,28,Self-Employed,85262,Pune,Tier 1,687,True,373737,36,31,33,0,12.18,100,17,False,88.37,False,0,0,0,Ready for Home,27.305216,7
CUST000433,24,Self-Employed,40470,Bhopal,Tier 3,601,True,200547,12,11,0,2,41.3,87,15,False,10.39,False,0,0,0,Low Intent,4.2698,1
CUST000434,26,Salaried,32713,Kochi,Tier 2,655,True,143452,24,16,31,1,18.27,92,17,False,45.99,True,946752,180,20,Medium Potential,51.86724,10
CUST000436,25,Self-Employed,57003,Chennai,Tier 1,601,True,201392,24,37,12,2,14.72,77,14,False,52.21,False,0,0,0,High Potential,11.538529,2
CUST000437,35,Self-Employed,90775,Hyderabad,Tier 1,745,True,136582,12,31,58,2,12.54,85,8,False,98.05,False,0,0,0,Ready for Home,23.594406,6
CUST000438,23,Salaried,44850,Mysore,Tier 3,795,True,117532,48,36,86,0,5.46,73,14,False,55.01,False,0,0,0,High Potential,26.621073,7
CUST000439,35,Salaried,68658,Nashik,Tier 3,703,True,269882,18,45,46,0,21.84,90,17,True,79.71,False,0,0,0,Ready for Home,12.08234,3
CUST000440,31,Salaried,25000,Jaipur,Tier 2,765,True,123644,36,23,73,1,13.74,81,20,False,60.2,False,0,0,0,High Potential,14.695909,3
CUST000442,40,Salaried,69110,Indore,Tier 2,768,True,106550,18,32,72,3,8.57,85,15,False,85.93,True,2435830,180,16,Ready for Home,51.52733,10
CUST000443,32,Salaried,30848,Mysore,Tier 3,778,True,103409,48,27,68,0,6.98,100,16,False,53.78,False,0,0,0,High Potential,26.939356,7
CUST000444,23,Salaried,62114,Mumbai,Tier 1,730,True,241255,36,33,56,0,10.79,87,16,False,56.88,False,0,0,0,High Potential,23.565727,6
CUST000445,40,Salaried,84437,Mumbai,Tier 1,775,True,214815,48,31,69,0,5.3,38,3,True,100.0,True,3989342,300,11,Ready for Home,74.48832,10
CUST000446,30,Salaried,56600,Bangalore,Tier 1,699,True,100289,12,10,31,0,14.77,89,14,False,57.56,False,0,0,0,High Potential,5.317883,1
CUST000447,30,Self-Employed,67778,Delhi,Tier 1,628,True,234990,60,38,14,0,5.78,97,17,False,71.98,False,0,0,0,Ready for Home,15.651488,4
CUST000449,29,Self-Employed,66520,Nagpur,Tier 2,711,True,322417,60,44,34,1,8.08,90,13,False,60.9,False,0,0,0,High Potential,17.22319,4
CUST000450,35,Self-Employed,50765,Lucknow,Tier 2,660,True,148624,36,6,45,4,8.13,97,17,False,66.92,False,0,0,0,High Potential,9.798115,2
CUST000451,28,Self-Employed,54368,Bhopal,Tier 3,729,True,258659,36,26,41,1,13.22,85,19,False,69.21,False,0,0,0,High Potential,13.543222,3
CUST000452,34,Salaried,63196,Hyderabad,Tier 1,730,True,224613,18,46,43,3,19.75,77,15,False,85.34,False,0,0,0,Ready for Home,18.670832,5
CUST000453,39,Salaried,89185,Chennai,Tier 1,744,True,431958,24,20,47,1,20.18,100,17,False,91.15,True,4538385,120,20,Ready for Home,56.336655,10
CUST000454,39,Salaried,80366,Kochi,Tier 2,745,True,387535,12,46,42,0,40.18,64,4,True,98.94,False,0,0,0,Ready for Home,16.498083,4
CUST000456,37,Salaried,89008,Chennai,Tier 1,821,True,359749,60,36,91,0,6.74,45,8,False,83.32,False,0,0,0,Ready for Home,47.99841,9
CUST000461,31,Salaried,58922,Delhi,Tier 1,649,True,217973,12,42,27,1,30.83,69,4,False,73.37,False,0,0,0,Ready for Home,9.718417,2
CUST000462,26,Salaried,30677,Coimbatore,Tier 2,703,True,134043,36,45,58,0,12.14,83,15,False,58.46,False,0,0,0,High Potential,27.749916,7
CUST000463,43,Salaried,63910,Mumbai,Tier 1,770,True,178152,36,29,74,0,7.74,75,12,False,70.84,True,1920924,240,3,Ready for Home,56.46392,10
CUST000464,23,Salaried,25000,Nagpur,Tier 2,646,True,123289,24,8,18,1,20.55,90,20,False,32.38,False,0,0,0,Medium Potential,10.002264,2
